,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0,20.8695011138916,41.7051055431366,62.563892126083374,83.40658807754517,104.23705172538757,125.08237504959106,145.91893029212952,166.77100539207458,187.61628937721252,208.4943459033966,229.34896421432495,250.2337989807129,271.0916395187378,291.9696395397186,312.8015170097351
1,0,20.878826141357422,41.726388931274414,62.60164761543274,83.45683431625366,104.34091591835022,125.21093964576721,146.08573698997498,166.97999954223633,187.86925387382507,208.75333428382874,229.5765199661255,250.42998003959656,271.29516863822937,292.1589925289154,313.0102114677429
2,0,20.84503436088562,41.69654369354248,62.566349267959595,83.40850305557251,104.26238298416138,125.16391491889954,146.04261827468872,166.8944799900055,187.75330758094788,208.62814164161682,229.4822518825531,250.36125993728638,271.20492029190063,292.1435935497284,312.9983386993408
3,0,20.92964744567871,41.905773639678955,62.845640420913696,83.77408194541931,104.72795081138611,125.7143280506134,146.65269660949707,167.61305809020996,188.56130409240723,209.42140364646912,230.499897480011,251.49983072280884,272.4911251068115,293.4406774044037,314.37990379333496
4,0,20.969670295715332,41.89157676696777,62.837953090667725,83.85307383537292,104.86638474464417,125.84622716903687,146.8372757434845,167.83375072479248,188.86910486221313,209.88090586662292,230.89612412452698,251.9308636188507,272.94048738479614,293.9433717727661,314.9226498603821
5,0,21.045158624649048,42.067991733551025,63.100311279296875,84.16813778877258,105.16288328170776,126.14359045028687,147.16219329833984,168.20100617408752,189.2557361125946,210.2544355392456,231.19032859802246,252.20973587036133,273.2094404697418,294.20596647262573,315.20068192481995
6,0,21.027431964874268,42.02808094024658,63.02420377731323,84.00205540657043,104.94992780685425,125.91826248168945,147.04477190971375,168.3320870399475,189.41918849945068,210.42056107521057,231.36209082603455,252.3220694065094,273.237242937088,294.1741979122162,315.10663080215454
7,0,20.929840326309204,41.86547803878784,62.81334733963013,83.73634767532349,104.63630414009094,125.59185743331909,146.51659178733826,167.44686698913574,188.4212942123413,209.37015748023987,230.34570622444153,251.3101577758789,272.24432277679443,293.2080428600311,314.19814133644104
8,0,20.961182594299316,41.91413760185242,62.89753317832947,83.86137056350708,104.84978723526001,125.84539484977722,146.87772274017334,167.8787088394165,188.87853598594666,209.9182665348053,230.98497700691223,252.1449420452118,273.24726486206055,294.340008020401,315.4137017726898
9,0,21.07801079750061,42.19135522842407,63.33781361579895,84.44764566421509,105.49213171005249,126.56121778488159,147.64385843276978,168.6625428199768,189.7281835079193,210.87424039840698,231.9980664253235,253.16984629631042,274.2134153842926,295.2762086391449,316.3510100841522
