,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,14.659834735946484,-16.216116493182,-35.75111515914623,-46.336211867559015,-50.78399904224615,-51.977982438541424,-52.13740183513512,-52.192725984316624,-52.2355647007615,-52.27793094999312,-52.31882937133513,-52.356366903163455,-52.38907767997453,-52.41700500173685,-52.44092899120976,-52.461617732152774
1,10.91037857471364,-17.85497736964769,-35.876081828833755,-46.00506007900452,-50.562891319111856,-51.881107250277346,-52.09112842564359,-52.16636759779902,-52.22216950493009,-52.266354235892535,-52.30298183422119,-52.33400408062072,-52.360975194512626,-52.38452606835654,-52.40506248268252,-52.42347430713283
2,30.924165047166216,-4.340694568574775,-27.77867463198008,-41.94388190665403,-49.06802503384633,-51.61128099147909,-52.055563056579985,-52.14062848004783,-52.193839612862305,-52.24092435593016,-52.284474445425815,-52.3228766303701,-52.35517075325816,-52.38213329996453,-52.404891357238974,-52.424655928029345
3,14.569469941517822,-15.67473635821893,-35.00953366983576,-45.825978233779594,-50.56277728496318,-51.922204161547604,-52.11846789452972,-52.17655578953905,-52.22028179881785,-52.26285095465766,-52.30402747904558,-52.340241148414705,-52.37176276654137,-52.399815703951845,-52.42460329867273,-52.44669903350645
4,29.023277503576118,-5.702501996064489,-28.4965900906004,-42.18236584464658,-49.15979029865811,-51.64321352170306,-52.07634392516198,-52.15650905022835,-52.20759384263838,-52.254640690683345,-52.296707021436696,-52.33286913256418,-52.36425849633472,-52.39173593089865,-52.41529028056852,-52.435283531758934
5,20.55549172847757,-11.117611188406938,-31.58412488152296,-43.61482313308272,-49.58537063756223,-51.71643525392941,-52.06221438042542,-52.134860279028054,-52.18560125345113,-52.2296219840015,-52.26694866788157,-52.29821545523762,-52.32600755049617,-52.35286810468578,-52.37998604755058,-52.40663446850061
6,21.952505288969018,-10.758818099285316,-31.633986494226658,-43.802867534046115,-49.77865312066814,-51.74560669614359,-52.075211633162176,-52.14679950207324,-52.19907693705815,-52.248203460571546,-52.292930593916324,-52.32934841482046,-52.357610731626394,-52.38028389735538,-52.3993804233135,-52.41646797056561
7,9.994782308437966,-18.930107884395248,-36.780090277967986,-46.53299828411941,-50.79719679312415,-51.96567821513132,-52.12263751095139,-52.18179706460638,-52.230757325979944,-52.279087796762724,-52.3221716272244,-52.35735526405261,-52.38636198666733,-52.411123014057466,-52.43288234859876,-52.45224919044134
8,18.594872467512115,-12.552067585777534,-32.67799756905571,-44.23521345708846,-49.921611528746865,-51.81596206421143,-52.11058724864659,-52.17410794244734,-52.21672063291022,-52.257548616448986,-52.2995071053921,-52.340839516441115,-52.37788980837359,-52.40814405002119,-52.4318836371606,-52.45126019491998
9,21.64351052557728,-10.794172057366925,-31.98647616660226,-44.13372705810998,-49.82791990050272,-51.76477011218512,-52.09349167937459,-52.173866277939595,-52.23187733891619,-52.2824496092614,-52.32437697219414,-52.3578134038638,-52.38529511595128,-52.4086294715993,-52.42927615074283,-52.448129462680654
