,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,24.559863586542587,-8.509982501295449,-30.31780175650589,-43.15051782471537,-49.528513188336845,-51.758963971750894,-52.09989184023183,-52.17398795146832,-52.227628669472544,-52.27653875469333,-52.31883149339327,-52.35277776266028,-52.379823600845626,-52.40221067736186,-52.42178951700625,-52.439371051711454
1,17.475153052140314,-13.681047334586623,-33.56951935798024,-44.87554327295077,-50.124317998438954,-51.85667569429366,-52.133228670838164,-52.20994932767296,-52.26305290826363,-52.30979491038381,-52.350373468764154,-52.383147498517886,-52.410032279097955,-52.43274206081577,-52.452583598210566,-52.47040054101357
2,13.869516162151426,-15.845744868929737,-34.6270939853821,-45.03468402270845,-50.01160884219274,-51.789374945717796,-52.06534523483232,-52.134704814861415,-52.18521651878314,-52.23559194268408,-52.28570381589302,-52.32995738021632,-52.3655502056304,-52.39315244478065,-52.41531844816321,-52.43406173544779
3,16.86362552765057,-14.345273679563142,-34.1936071205632,-45.442260715266315,-50.44300343575715,-51.921648665007794,-52.121723712200456,-52.18153168456013,-52.22387047579036,-52.26438132983852,-52.304953391140735,-52.342763905196,-52.37594054046371,-52.40374509094434,-52.42696248659056,-52.446802915649435
4,19.8226185495216,-11.760463616628407,-32.19318424128657,-43.93018523075409,-49.65227696648132,-51.692866858217144,-52.09529264276153,-52.1753435831099,-52.226056740439745,-52.27185230093146,-52.31658124889566,-52.35904285601963,-52.39629985573222,-52.427042951053416,-52.451582798201464,-52.471536578545795
5,14.969982722027657,-15.375999294518808,-34.585715241013304,-45.31663093356767,-50.23841448478269,-51.83759707893721,-52.08822094588635,-52.15558490634611,-52.20275332006759,-52.24647560338309,-52.28839288636279,-52.32718045182761,-52.361614091360444,-52.39135611168071,-52.41664802229966,-52.43831410937492
6,10.286889817607602,-18.705683835113756,-36.7533251950692,-46.471333239138,-50.756465605021646,-51.96534633974672,-52.1322939190414,-52.20121083772315,-52.258959754177695,-52.30767162532162,-52.34577057339788,-52.37584712524202,-52.401135150340295,-52.423087112349336,-52.44242992348395,-52.45992549103854
7,25.26983567069865,-7.498978105180344,-29.062650361292377,-42.20553645329412,-48.9826148566629,-51.58120246083719,-52.07462629663424,-52.16737589120258,-52.22666551207811,-52.27836803820542,-52.322962378384915,-52.358947141319426,-52.38617714527488,-52.40787443365096,-52.426181691692015,-52.442387073676194
8,26.400020500040057,-7.438415223893866,-29.753174382183772,-43.00652856809361,-49.46361771253719,-51.69373463874492,-52.081371187521654,-52.16848428710826,-52.22636414451372,-52.27597331386085,-52.318069620301415,-52.35374995243654,-52.3856291243475,-52.41448196985433,-52.439862893780244,-52.46191061499186
9,13.507166213867439,-16.36841948594607,-35.147207364000806,-45.56374363752019,-50.39710924004612,-51.89890533738757,-52.092870598607135,-52.14841496837421,-52.18661949022315,-52.22385891021978,-52.263921899592454,-52.30519106673255,-52.343222450637164,-52.37549983288182,-52.402476423479385,-52.42529397728603
