,0.00001,0.00005,0.0001,0.0005,0.001
0,0.02496425363633428,0.02552224361431509,0.027409606271624948,0.026349841781553186,0.028773049327260936
1,0.003184212276024195,0.0038507710185009237,0.003747873344435682,0.002135388858280884,0.004236875243281731
