,0,1,2,3,4,5,6,7,8,9,10
0,0.0,3.8912315368652344,7.789674282073975,11.708599328994751,15.601267576217651,19.494144678115845,23.41297483444214,27.31066393852234,31.205398321151733,35.11318850517273,39.01358437538147
1,0.0,3.921501398086548,7.831637859344482,11.721943378448486,15.633952379226685,19.540735006332397,23.44294548034668,27.350008964538574,31.263359785079956,35.175174951553345,39.06793928146362
2,0.0,3.8951096534729004,7.808608055114746,11.712459564208984,15.60202431678772,19.464978218078613,23.34747838973999,27.267218589782715,31.15217089653015,35.04196238517761,38.960537910461426
3,0.0,3.896127700805664,7.833081960678101,11.753881692886353,15.648135662078857,19.560330152511597,23.4604754447937,27.3517427444458,31.257646322250366,35.17351937294006,39.067142486572266
4,0.0,3.8860116004943848,7.775846481323242,11.702696561813354,15.599879264831543,19.489020824432373,23.376882076263428,27.273001670837402,31.18569016456604,35.0834698677063,38.964534521102905
5,0.0,3.899536371231079,7.792593955993652,11.707833766937256,15.616058826446533,19.509695529937744,23.430845499038696,27.332557678222656,31.235440492630005,35.16120481491089,39.06359028816223
6,0.0,3.9196178913116455,7.809305429458618,11.701140403747559,15.617752075195312,19.525123596191406,23.425705671310425,27.315873384475708,31.216567993164062,35.1177716255188,39.02025604248047
7,0.0,3.9017367362976074,7.833247184753418,11.727370977401733,15.626015186309814,19.538227319717407,23.425621032714844,27.33391571044922,31.243985176086426,35.132134675979614,39.05026197433472
8,0.0,3.8991711139678955,7.795540809631348,11.707295656204224,15.603980779647827,19.53148365020752,23.44339632987976,27.34946608543396,31.274338006973267,35.17925047874451,39.08240985870361
9,0.0,3.923529863357544,7.81719708442688,11.729511737823486,15.619864463806152,19.52499222755432,23.453367233276367,27.34252381324768,31.228662490844727,35.11474823951721,39.00760364532471
