,0,1,2,3,4,5,6,7,8,9,10
0,0.32149115866889055,0.7315723459331034,0.8003509230940472,0.8082583946983941,0.8149692054573,0.8227398880724868,0.8289380418910688,0.8311531173658671,0.8316252830030301,0.8317687469889351,0.831869678533914
1,0.33436666816682825,0.7570864016233124,0.8198459562953069,0.8328828370364064,0.8367607472926308,0.838250413780087,0.839381506071945,0.8403925232057556,0.8412997393667332,0.8421086736749643,0.8428338654718734
2,0.30884718929361343,0.7148205792644997,0.7935595359312922,0.8052993308607088,0.8098930742426518,0.8134488433420668,0.8167295814379686,0.8202653635498653,0.8242982725727457,0.8286994023723352,0.8329623068666251
3,0.31551406053503683,0.7289487331556137,0.824772340728802,0.8364955588509594,0.8375043980299047,0.838388609911781,0.8393953759463642,0.8405764194080988,0.8419719404091911,0.843593809414918,0.8453833813780038
4,0.3067757883003973,0.7597507604129581,0.7940171735740235,0.8016358324558126,0.8148700466417369,0.8196292668819861,0.8218918596698761,0.823466154264243,0.8248632142246974,0.8266208399768187,0.8296960221594532
5,0.30717041397503697,0.7503393767928914,0.8000726268520936,0.8050391598131454,0.8113704437531674,0.8203725770028042,0.8278219099838614,0.8302152943422572,0.8306814227685507,0.8308492820576677,0.8309778325984911
6,0.31122093410516827,0.7586363338867423,0.8128619270788008,0.823825137949215,0.8282279470266602,0.8302238646487021,0.8318477229960262,0.8332545596359636,0.8344459587742914,0.835432025426763,0.8362444936599113
7,0.33048939441173364,0.7701015605890172,0.8246909873547897,0.8299061690998681,0.8355045933843316,0.8418932376616448,0.8469802426750954,0.8494473757845169,0.8503661483123495,0.8508330769729464,0.8511840292284063
8,0.3201281567614027,0.7531613511340369,0.8017261327484894,0.8077023047436455,0.816546389303496,0.8260295066514003,0.8317375962495722,0.8341687725338569,0.8352899766634911,0.8359513166828524,0.8364702119422418
9,0.3167100758994973,0.7408859594370629,0.8251542671969926,0.8381114228989657,0.8389432924163928,0.8392026193123402,0.839443452542074,0.839688625909147,0.8399417286029377,0.8402056682578147,0.8404834154130463
