,0,1,2,3,4,5,6,7,8,9,10
0,0.32458465649866053,0.7530873351288713,0.7942387704628322,0.8032942610156112,0.815084440196833,0.8279282790087542,0.8309543984989759,0.8314258439659487,0.8316917771719546,0.8319567894717359,0.8322403158661321
1,0.31879432278550457,0.7343858852668301,0.7988589546545417,0.8338601260964618,0.8499862984350722,0.8559857471500002,0.8589966603783903,0.8607497383155011,0.8618348948655127,0.8626491759053472,0.8633662962184417
2,0.334169399989967,0.7390198231619126,0.8098185938105046,0.8189378316332078,0.8228146348091363,0.8264361137011279,0.830138497856542,0.8335409325293879,0.836122940632459,0.837742208563508,0.8386903969991792
3,0.28859137836526894,0.7200790258017336,0.8000232715736668,0.8058854721471804,0.8098161523040894,0.8133665699237824,0.8169005863876717,0.8201496100289182,0.8227759395121914,0.824988930641787,0.8273802977045525
4,0.3178459241891626,0.7579292685581047,0.8158975350878441,0.8228165454750811,0.8266466502283318,0.8291451104774892,0.8306885727347985,0.8317374295509136,0.83265429145585,0.8337392795807614,0.8353768326069511
5,0.322427368210389,0.7201457625156683,0.8178504086776275,0.8375197416397794,0.845101237021879,0.8468677982518182,0.8480520843732866,0.849092633320707,0.8499904688831643,0.8507518216718378,0.8513968887907563
6,0.3246709752710736,0.7662902709565471,0.8223281348174882,0.8302462730073282,0.8330234341417866,0.8345186289250195,0.8354605557253896,0.8362192268721528,0.8369552658103211,0.8377177262629447,0.8385097147189471
7,0.3269593174456096,0.7603237573912939,0.7935820153492477,0.7999017358067932,0.8068787883463328,0.814255611993463,0.8204564258487111,0.8247985932817621,0.8290981499937166,0.8345765180285828,0.8404565224844298
8,0.31318727297819604,0.7513422969714157,0.8354417662164018,0.8475757666267899,0.8497597662957628,0.8507578710145638,0.8515598470437008,0.8522554768218654,0.8528512759437096,0.8533525596897127,0.8537694590052833
9,0.33366936302394334,0.7636892899636931,0.8223335253340627,0.8349289670756502,0.8381277460161017,0.8391085715292503,0.8398027220358484,0.840438174494964,0.8410436677666644,0.8416201700436209,0.8421651825115306
