,0,1,2,3,4,5,6,7,8,9,10
0,0.32766758630539594,0.7586108414747033,0.8204716735043406,0.829511583474956,0.8327198622324516,0.8335529004903734,0.8339384082397433,0.8343250400680704,0.8347686032987769,0.8352818699120589,0.835874527189585
1,0.3115443753514663,0.7607542202928914,0.8062402959670797,0.8274891077634954,0.8297265865189796,0.8303462854295846,0.8308188874644167,0.8312598445203282,0.8316824637209005,0.8320892209216071,0.8324823239850416
2,0.29951183566958195,0.7412192758611562,0.7991588784795298,0.8298558612371175,0.8360452664356436,0.8378485862483211,0.8388721015475995,0.8396094875336646,0.8402756391257231,0.8409688775899593,0.841735474410915
3,0.32163154557827267,0.7243737270762606,0.818753769893565,0.8250896787066867,0.8276291544325047,0.8292907271930946,0.8301151236595532,0.8304817323311096,0.8306823447405901,0.8308344285942599,0.8309734836771075
4,0.29425112960396205,0.7239766267001371,0.7986043320296803,0.8026994733635886,0.8075080722643961,0.8171946527309525,0.8249241909908034,0.8270266532449294,0.8274223514039125,0.8275516434383307,0.8276470965626637
5,0.3445352623340675,0.7490687020022065,0.7939606924931187,0.7957701419537149,0.8007701733656831,0.812931302401164,0.8266920567725964,0.8327186349029776,0.8335512771997133,0.8338546071948941,0.8341432674968017
6,0.2879023526115594,0.752407142707964,0.7963637746974483,0.7980802662099389,0.7984145755206078,0.7986090637040857,0.7987957051139271,0.7989919229799408,0.7992033481042918,0.7994355992006168,0.799695970528255
7,0.3333155840417431,0.7438535187620855,0.8063556658646703,0.8221832649902402,0.8247926832051188,0.8262111376961585,0.82710077242238,0.827678453868891,0.8280705372664261,0.8283565704477329,0.828586324819192
8,0.30788454269251375,0.6900846752074992,0.7833741910964196,0.8117457823062172,0.834807303271276,0.8427535761485352,0.8449185470971747,0.8458934222090677,0.8464929488934154,0.8469586103593338,0.8473637502470329
9,0.3146072394815175,0.7469086319817253,0.80308298518484,0.8146637908871608,0.8244167769451775,0.8278358811994071,0.8284653539389605,0.8287215276806296,0.8289498177247085,0.829181533594983,0.8294204837926115
