,0,1,2,3,4,5,6,7,8,9,10
0,0.0,3.911081075668335,7.8077311515808105,11.707342863082886,15.631679773330688,19.551721572875977,23.443665742874146,27.37494730949402,31.272032260894775,35.182809591293335,39.138046741485596
1,0.0,3.9075260162353516,7.826970100402832,11.744104385375977,15.664783239364624,19.593116998672485,23.537508726119995,27.466161251068115,31.37472367286682,35.311062812805176,39.2191002368927
2,0.0,3.917912006378174,7.835397243499756,11.739622354507446,15.665342569351196,19.56072163581848,23.446470975875854,27.379162549972534,31.287511110305786,35.181721210479736,39.11806893348694
3,0.0,3.9018917083740234,7.840988874435425,11.746553659439087,15.649316310882568,19.57157063484192,23.46044397354126,27.357357263565063,31.296665906906128,35.212422132492065,39.10978317260742
4,0.0,3.9078614711761475,7.813697338104248,11.741264343261719,15.645506381988525,19.545255661010742,23.459235668182373,27.355803728103638,31.262333631515503,35.16338276863098,39.076483726501465
5,0.0,3.9249966144561768,7.840631008148193,11.755547761917114,15.682883739471436,19.60088872909546,23.5130352973938,27.43617010116577,31.345887422561646,35.25816297531128,39.174800634384155
6,0.0,3.9066367149353027,7.828882455825806,11.738549709320068,15.65049433708191,19.56990957260132,23.487324953079224,27.38778305053711,31.300441026687622,35.19625663757324,39.07767701148987
7,0.0,3.905139684677124,7.807722568511963,11.701632261276245,15.611207246780396,19.506218433380127,23.395620107650757,27.306771993637085,31.197925090789795,35.1077938079834,39.00932168960571
8,0.0,3.9129230976104736,7.817041397094727,11.708019495010376,15.62065839767456,19.540640115737915,23.438178539276123,27.35854434967041,31.265584468841553,35.146891593933105,39.05038905143738
9,0.0,3.8989601135253906,7.796056270599365,11.686316013336182,15.614476919174194,19.51760745048523,23.408860445022583,27.32701539993286,31.234199285507202,35.140486001968384,39.048914432525635
