,0,1,2,3,4,5,6,7,8,9,10
0,0.0,3.912342071533203,7.818884611129761,11.70167851448059,15.623177528381348,19.520963191986084,23.422043800354004,27.311997413635254,31.19879150390625,35.122178077697754,39.03697109222412
1,0.0,3.9116411209106445,7.827918291091919,11.733176946640015,15.643736362457275,19.564757108688354,23.481136560440063,27.394071578979492,31.326305150985718,35.225324392318726,39.15324831008911
2,0.0,3.911698818206787,7.820767402648926,11.764305114746094,15.668643712997437,19.599364519119263,23.528188228607178,27.45483684539795,31.365031719207764,35.294153690338135,39.22043800354004
3,0.0,3.9042508602142334,7.823221921920776,11.719674110412598,15.628171682357788,19.54478693008423,23.433732986450195,27.347783088684082,31.252635717391968,35.14232897758484,39.03884291648865
4,0.0,3.899759292602539,7.818698167800903,11.728101015090942,15.619358539581299,19.546467542648315,23.44504404067993,27.323694944381714,31.231757164001465,35.128183126449585,39.04243612289429
5,0.0,3.914604425430298,7.821882247924805,11.726127862930298,15.621917486190796,19.522467851638794,23.43712091445923,27.322567462921143,31.22795557975769,35.13505673408508,39.025038719177246
6,0.0,3.9141428470611572,7.801799535751343,11.704659700393677,15.605803966522217,19.507808685302734,23.438074588775635,27.339120626449585,31.242380380630493,35.146870136260986,39.03423523902893
7,0.0,3.9285383224487305,7.836782455444336,11.730011224746704,15.656257152557373,19.566147327423096,23.46241569519043,27.366993188858032,31.24055290222168,35.1540322303772,39.05316138267517
8,0.0,3.918292999267578,7.843796014785767,11.761127710342407,15.675258159637451,19.617679595947266,23.51797080039978,27.416912317276,31.35188865661621,35.261945962905884,39.15909290313721
9,0.0,3.8925881385803223,7.793671369552612,11.71556830406189,15.630243062973022,19.517784595489502,23.429956674575806,27.336222887039185,31.230260848999023,35.1383490562439,39.043453216552734
