,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,38.03548455238342,75.86904168128967,112.03955841064453,148.6022253036499,184.31192922592163,220.48547339439392,258.5612554550171,294.8064057826996,329.1850757598877,367.131023645401,403.1505129337311,441.1436061859131,478.39623856544495,513.4292938709259,559.4679868221283
1,0.0,43.58380699157715,89.45976400375366,134.21049571037292,172.6734335422516,215.87019038200378,261.85178899765015,303.0411124229431,339.98565673828125,383.6098906993866,429.05634212493896,468.97312688827515,507.1978917121887,543.7407512664795,583.9399690628052,621.4776556491852
2,0.0,36.84001064300537,77.50223660469055,115.39211106300354,152.84651517868042,189.14576196670532,226.53315997123718,264.07547068595886,299.98917055130005,338.4692826271057,376.29506826400757,411.3058195114136,448.75657176971436,485.1470077037811,521.8724179267883,560.2871551513672
3,0.0,38.3771276473999,75.57857084274292,112.99942922592163,152.2640221118927,189.37314200401306,225.91458582878113,264.49267745018005,301.7528476715088,338.0579071044922,375.95335245132446,412.5684595108032,448.89304423332214,487.50341391563416,527.1031529903412,562.5578465461731
4,0.0,39.588939905166626,77.46675443649292,113.59520649909973,151.05191469192505,189.645592212677,227.20907068252563,264.57181549072266,302.9804937839508,339.28355073928833,374.8272109031677,412.405935049057,448.55762004852295,485.49366450309753,522.5163767337799,556.913054227829
5,0.0,36.68460249900818,74.34504508972168,110.71775817871094,147.33041667938232,185.90783071517944,221.81221103668213,258.4378705024719,296.8187265396118,332.58370637893677,368.84126234054565,406.6925616264343,443.0181908607483,479.0789268016815,516.5691068172455,552.6088013648987
6,0.0,36.47130012512207,74.45026659965515,110.65305089950562,146.8512306213379,183.90650939941406,220.27690768241882,258.915020942688,301.6132986545563,344.98324513435364,386.9787058830261,428.266268491745,469.38816499710083,511.4818434715271,553.489580154419,595.3242347240448
7,0.0,40.83265447616577,78.16845536231995,115.3503839969635,153.00842452049255,191.3661003112793,228.21429920196533,265.8749358654022,304.20132088661194,340.49376153945923,376.329638004303,413.2741379737854,450.5654788017273,485.6059262752533,522.6162757873535,557.1079912185669
8,0.0,36.86835837364197,74.91287851333618,112.27531433105469,148.89731645584106,185.71612095832825,221.45773243904114,257.4987008571625,294.6961362361908,331.998028755188,369.3270032405853,407.47652316093445,443.6673276424408,481.11080408096313,518.1295716762543,553.7580349445343
9,0.0,36.04559516906738,73.58026719093323,109.48215651512146,145.27311491966248,182.38158988952637,219.1086790561676,255.5159740447998,291.97539710998535,328.29304003715515,364.2096517086029,401.8268508911133,437.79493379592896,474.1310076713562,511.0652701854706,547.1243605613708
