,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,7.161103010177612,14.843041181564331,21.841832876205444,29.094033002853394,36.155219316482544,43.08799886703491,50.03091788291931,57.47145628929138,64.6196517944336,71.81618022918701,79.57711911201477,86.5304229259491,93.721360206604,101.08429002761841,108.74287271499634
1,0.0,7.549513816833496,14.60649585723877,21.880640506744385,29.23352885246277,36.63415217399597,44.18971657752991,51.96001052856445,59.00921010971069,66.15707087516785,73.29360055923462,80.38037157058716,87.63934302330017,94.73774528503418,101.73212575912476,109.02305555343628
2,0.0,7.159532785415649,14.33552622795105,21.583163022994995,28.46410369873047,35.67350244522095,43.0185341835022,50.235536098480225,57.58547234535217,64.48410201072693,71.98203468322754,79.17797660827637,86.60489892959595,93.7308349609375,101.15380120277405,108.24336552619934
3,0.0,7.16968297958374,14.45168948173523,21.74163007736206,28.959569692611694,36.30650496482849,43.669416189193726,50.94439506530762,58.338799476623535,65.373770236969,72.36599206924438,79.56156921386719,86.89650273323059,93.9404764175415,101.37449049949646,108.63143658638
4,0.0,7.3099448680877686,14.395890712738037,22.05805730819702,29.300963401794434,36.76539349555969,44.15735721588135,51.244295835494995,58.293536901474,65.54345035552979,72.64835667610168,80.12566542625427,87.23484253883362,94.42878675460815,102.35272097587585,109.60506510734558
5,0.0,7.010639667510986,13.869454145431519,20.991483688354492,28.091402292251587,35.3523313999176,42.98018407821655,50.10808610916138,56.9300262928009,63.925968170166016,71.09291243553162,78.27085709571838,85.20953917503357,92.53747940063477,99.5680205821991,106.6711642742157
6,0.0,7.135937690734863,14.305073738098145,21.60953164100647,28.579282999038696,35.63291811943054,42.66185402870178,49.87779188156128,56.82222580909729,64.07416248321533,71.07310843467712,78.05713629722595,85.23147130012512,92.57759118080139,99.63552904129028,106.8114709854126
7,0.0,7.21988844871521,14.468534231185913,21.609671592712402,28.940765142440796,36.42205023765564,43.550986766815186,50.61445927619934,57.722387075424194,64.85780215263367,72.1057825088501,79.30872344970703,86.30702018737793,93.23168802261353,100.52198839187622,108.03387808799744
8,0.0,7.266069650650024,15.078954219818115,22.89388394355774,30.05738639831543,37.29432535171509,44.60282301902771,52.040759563446045,59.241860151290894,66.39477777481079,73.51871943473816,80.77230310440063,88.08377718925476,95.15596318244934,102.14199566841125,109.21572017669678
9,0.0,7.2294020652771,14.368323802947998,21.77525544166565,29.425897121429443,36.59075570106506,44.74068593978882,52.57309174537659,59.71956133842468,66.81049942970276,74.10433053970337,82.11611866950989,89.40317130088806,96.57464146614075,103.66458177566528,110.78752827644348
