,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,51.53365421295166,111.17626786231995,176.90408611297607,242.83357191085815,302.955943107605,363.44332361221313,419.1879916191101,475.1675434112549,522.4585762023926,574.9048149585724,637.2905542850494,692.4667768478394,728.7399189472198,759.5360772609711,789.7592897415161
