0.12802,5.9332e-06,0.19889,0.069487,0.061271,0.34248
0,0.39491,0.065332,0.0019772,0.3173,0.0025416
0.085823,0.12575,0.17637,0.008974,0.47923,0.016775
0.13277,0.00098861,0.049277,0.13225,0,0.44076
0.12949,0.0075046,0.26565,0.13033,0.091532,0
0.22853,0.02583,0.11426,0.063438,0.1011,0.030415
0.18854,0.058593,0.15317,0.040842,0.21291,0.22062
0.00076052,0.28769,0.23654,0.010614,0.13577,0.036197
0.042942,0.20534,0,0.30622,0.14843,3.6057e-06
0.10503,0.062584,0.11945,0.19129,0.13644,0.044697
0.15082,0.011217,0.18653,0.095221,0,0.042678
0.20903,0,0.15993,0.25028,0.0012944,0.02606
0.23307,0.012447,0.13082,0.12766,0.20249,0.071984
0.13952,0.17402,0.025513,0.017514,0.046253,0.1407
0.20297,0.08672,0.06887,0.21604,0.070937,0.0034178
0.1169,0.078007,0.12291,0.074315,0.23575,0.0004276
0.17906,0.15909,0.014316,0.10307,0.046939,0
0.17636,0.00068543,0.24604,0.077053,0,0.02281
0.015747,0.14534,0.29362,0.042505,0.17023,0.016142
0.14653,0.011174,0.034396,0.21857,0.024687,0.29593
0.13018,0.29243,0,0,0.042243,0
0.0095776,0.18191,0.17519,0.18135,0.16997,0.018429
0.16438,0.035859,0.1747,0.12597,0.10266,0.02488
0.0094585,0.12737,0.34454,0,0.13622,0.18025
0.1121,0.11609,0.05241,0.19591,0.099318,0.00055003
0.2916,0.041926,0.05272,0.19739,0.059895,0
0.14825,0,0.17858,0.1001,0.00013122,0.14747
0.24356,0.0032189,0.0047565,0.24614,0.00012247,0.00067299
0.036934,0.048109,0,0.10371,0.14077,0.62715
0.018293,0.080102,0.11973,0.32386,0.1433,0
0.14087,0.0030336,0.23181,0.19583,0,0.00057957
0.22146,0.27992,0.0037922,0,0.0016477,0.0049293
0.0013088,0.37625,7.1481e-05,0,0.44065,0
0.0548,0.15569,0.050808,0.2578,0.10575,0.012382
0.033589,0.2794,0.092478,1.9423e-05,0.11438,0.0030494
0.1973,0.0077063,0.072639,0.39561,0,0.015494
0.27413,0.27539,0,0.0014824,0.001073,0.0055768
0.29495,0.061919,0.13691,0.0082693,0,0
0.073387,0.11928,0.28082,0.038004,0.11037,0.020806
0.12898,0.0010889,0.053192,0.18811,0.061704,0.25154
0.11305,0.01107,0.20158,0.085054,0.24362,0.081984
0.16611,0.16759,0.23724,0,0.0016029,0
