0.25223,0,0.24341,0.054037,0.12691
0.00011061,0.29806,0.0017777,0.22989,0.11526
0.010106,0.11413,0.081292,0.30683,0.36881
0.31737,0.013566,0.095868,0,0.0080683
0.18333,0.0095488,0.10454,0.062906,0.13417
0.14831,0.010472,0.17716,0.15767,0.0030848
0.092257,0.10175,0.13271,0.13526,0.3051
0,0.26163,0.04057,0.14545,0.47985
0.099518,0.22431,0,0.26028,0
0.083083,0.073574,0.11324,0.11186,0.27591
0.22035,0.014629,0.094877,0.0032427,0.0061246
0.22588,0,0.24616,0.04819,0.042896
0.10946,0.029508,0.23342,0.084016,0.2478
0.086482,0.16176,0.14252,0.056538,0.0081171
0.11883,0.095097,0.091731,0.2701,0.10865
0.018963,0.13693,0.084556,0.2022,0.19863
0,0.30564,0,0.16135,0
0.22139,0.00039366,0.20399,0.0012717,0.00035038
0.10194,0.14657,0,0.14425,0.30072
0.26093,0.040191,0.081088,0.074268,0.0030791
0,0.27369,0.14909,0.04442,0
0.14579,0.12826,0.0040884,0.25031,0.096381
0.12366,0.032441,0.27899,0.091542,0.11546
0.20785,0.073285,0.059245,0.18614,0.056064
0.052415,0.08979,0.21856,0.080672,0.20752
0,0.17757,0.28827,0.13817,0.13817
0.27649,0.00035504,0.070413,0.010518,0.0060612
0.13347,0.0010376,0.30204,0.019404,0.071441
0.26898,0.068906,0,0.20386,0
0.23591,0.052986,0.037061,0.16207,0
0.20415,0.00055329,0.22437,0.0011843,0.05368
0,0.2875,0.16785,0.035169,0
0,0.29947,0.0006688,0.4144,0.0071734
0.057027,0.17899,0,0.17652,0.17056
0,0.22515,0.26109,0.026614,0.12372
0.19523,0.063115,0.0028541,0.27059,0.031844
0,0.30485,0,0.15153,0
0.029755,0.13435,0.25855,0,0.013288
0.13391,0.082436,0.24628,0.03031,0.061079
0.24567,0.00060304,0.10237,0.13202,0.024928
0.14248,0.040298,0.083044,0.032374,0.25701
0.07969,0.26128,0.13718,0.028211,0
