0,0.30221,0.22104,0,0.090579,0.19673,0.03704,0,0.11551,0.16982
0.19735,0.0012131,0,0.07491,0.37162,0,0.34106,0.043674,0.0013734,0.0083652
0.052022,0,0,0.24736,0.16863,0.0087339,0.12554,0.4909,0,0.24382
0.039008,0.365,0.14242,0,0.10723,0.20983,0,0,0,0.0040574
0.0085575,0.06799,0.31372,0.065468,0.024258,0.28582,0.15375,0,0.0065404,0
0,0.29735,0.11545,0.18439,0.0018663,0.0043229,0.14172,0.0019094,0.0029898,0.12625
0.11141,0.10928,0.12561,0.097528,0.091952,0.054384,0.14553,0.4126,0.008922,0.11011
0.081006,0.012179,0.033616,0.022293,0.39362,0.025966,0.15274,0.19985,0.26121,0.18199
0,0,0,0.52673,0.26013,0,0.21375,0,0.025277,0.091383
0.056397,0.018884,0.033326,0.20426,0.14516,0.060062,0.15785,0.34687,0.00725,0.055116
0,0.21213,0.2869,0,0.020835,0.16658,0,0,0.046095,0
0.034426,0.29863,0.078141,0.17683,0,0.27378,0.013154,0,0.0062437,0.09934
0.075767,0.15547,0,0.23293,0,0.12154,0.022849,0.37706,0,0.045782
0.2041,0.16065,0.034055,0.1253,0,0,0.038833,0,0.19992,0.0064273
0.13533,0.017377,0.038109,0.010267,0.16588,0.15332,0.2215,0.20193,0,0.31259
0.10286,0.00050189,0.1906,0.017579,0.25301,0,0.32196,0.01012,0,0.024958
0.25749,0,0,0.00033601,0.18736,0,0.078245,0,0,0.19025
0.028146,0.20361,0.22748,0,0.079846,0.18661,9.3242e-05,0.0010491,0.00017831,0.010396
0.11984,0.0031579,0.023038,0.076332,0.27042,0.14294,0.20807,0.16933,0.14397,1.7919e-05
0.062391,0.33105,0.028007,0.052018,0.058302,0.16903,0.10376,0.00085292,0,0.041103
0.24813,0,0.071922,0.35818,0,0,0.043912,0,0.026587,0
0.099122,0.017659,0.12205,0,0.24796,0.14751,0.22756,0.061716,0.37341,0.0095783
0.082445,0.11591,0.20832,0,0.044029,0.18803,0.15987,0.017567,0.044213,0.23673
0,0.082923,0.33274,0.11098,0.024775,0.1861,0.11603,0,0.43343,0.007716
0.231,0.0015259,0.022484,0.0093939,0.030337,0.18376,0.16478,0.16309,0,0.2543
0.12317,0,0.11771,0,0.1212,0.23813,0,0.0077951,0,0.5936
0,0.33341,0.18207,0.03809,0.04331,0.19075,0.0097531,0,0.0032805,0.0043795
0.044223,0.18074,0.20183,0.095641,0,0.098789,0.020869,0.10485,0.002448,0.020366
0.012052,0.19311,0.18433,0,0.13738,0.10211,0,0.0098323,0.68363,0.0049379
0.12122,0,0.18268,0,0.11962,0.37462,0.20521,0,0,0.018831
0.0042792,0.14242,0.24778,0.11125,0.1026,0.19054,0,0.00072291,0.01243,0
0.27493,0,0,0.35624,0.050882,0,0.011701,0,0.01185,0.016965
0.11182,0,0,0.25358,0.24355,0.00015882,0.50426,0.0080674,0.035239,0.41314
0.12273,0.0054467,0,0.25576,0.044241,0.26734,0.1662,0.071432,0,0.052986
0.28508,1.052e-06,0,0.13808,0.09387,0,0.066282,0.199,0.046419,0.026726
0.17252,0.15968,0.063138,0.0032221,0.13749,0.21182,0.19481,0.0017981,0.00083831,0.019389
0.4956,0,0,0,0,0,0.018609,0,0,0.040084
0.27097,0,0,0.10612,0.11239,0,0,0,0,0.019153
0.035847,0.13933,0.35921,0.0095103,0.1361,0.0288,0.0031554,0.0012184,0.23178,0.046662
0.03703,0.24067,0.20504,0.025616,0.0024655,0.26614,0.017042,0.0023017,0.00021576,0.14335
0.0063036,0.097701,0.23332,0.06471,0.13927,0,0.070998,0.34642,0.00024816,0.003116
0.2689,0.0008701,0,0.00041648,0.28933,0,0.0026529,0.090715,0.0025014,0.13081
