0.056612,0.178,0.2516,0
0.31431,0,0.035454,0.10989
0.13897,0.045106,0.06558,0.40534
0.00020976,0.23119,0.22687,0
0.0094602,0.16501,0.18386,0.10737
0.015315,0.30605,0.011607,0.098168
0.12273,0.060532,0.1782,0.18111
0.25177,0,0.16531,0.0012426
0.31117,0.00032363,0,0.21558
0.12415,0.015788,0.1487,0.20272
0.0078011,0.20001,0.13478,0
0.021318,0.29045,0.1667,0.0001904
0.039311,0.20706,0.11223,0.21706
0.10314,0.26501,0.0065468,0.018648
0.16714,0.02456,0.14669,0.091387
0.17019,2.4862e-05,0.049127,0.27436
0.22228,0,0.04567,0.0073667
0.012135,0.15509,0.19079,0
0.13858,0,0.21114,0.1277
0.023716,0.26082,0.16724,0.00022006
0.25046,0.023649,0,0.0010945
0.17688,0,0.21772,0.018319
0.061754,0.18139,0.12303,0.10136
0.15235,0.038681,0.31269,0.013447
0.14407,0.035309,0.10813,0.098424
0.14664,0.15507,0.019336,0.22274
0,0.19707,0.18219,0.0013789
0.0033896,0.26757,0.08893,0.038174
0.11388,0,0.40992,0.0035038
0.037086,0.20084,0.1735,0.16647
0.00022676,0.2339,0.20845,0
0.29713,0.0010287,0.0025125,0.00020342
0.23586,0.00023102,0,0.44276
0.16114,0.014204,0.09649,0.23406
0.24137,0.00044559,0,0.27106
0.071728,0.21833,0.17141,0.0030684
0.28389,7.8562e-05,0,0
0.085329,0.16217,0.029697,0.027852
0.10792,0.15657,0.14013,0.0075124
0,0.27398,0.14763,0.0018405
0.015609,0.13564,0.12051,0.33199
0.19508,0,0.14275,3.5367e-06
