,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,0.0006526146847061785
0.00010206164988466052,0.002127158678439982,-5.421435141729664e-16
3.842344917146186e-16,-2.7026293572000474e-17,-2.998087943988482e-17
5.182883058308125e-17,6.402533462756434e-17,0.0007614809232036639
-1.2730549340535122e-16,0.0005967965982289559,4.6040517969053043e-17
-0.00110196980009012,-0.0032638555562165255,-0.001203700022142732
-1.2640774532713242e-15,-9.871860365991052e-16,-6.567257547224505e-16
-0.0018835389007679415,3.564651044751305e-16,9.912746766095129e-16
6.823332011153081e-17,-7.373731234596073e-16,3.6366769818832065e-16
-9.111440357694868e-16,1.151289501460975e-15,-1.947376487991209e-15
8.710240816532257e-16,-7.177932321059235e-16,1.2718453988369857e-15
-2.007230190353861e-16,-3.857016483149651e-16,3.706434739767474e-16
0.0020227878559033693,-2.8452472494623146e-17,-6.141454150011179e-17
0.000739508988174676,0.0005041745214591598,-1.5760971430001126e-15
1.753282511699893e-16,0.0002169895654461388,-1.1330207916161258e-15
6.764149964201494e-16,-6.282297582936439e-16,3.236482001295114e-16
5.220963264053137e-16,-3.1230989908541316e-16,-0.00047524745425815554
2.771925613165547e-15,-0.00015696319107353645,-0.0007509172000095163
8.634112852432261e-16,0.00010800329427718079,1.6423384711722034e-17
7.863032507619001e-18,6.307273155099559e-17,-0.001480428229214652
-5.168096411770969e-17,-5.2854661112022524e-17,0.0006056422548161705
0.0026086404215371456,0.0006100943302339865,-6.330516974106469e-17
6.848558025338453e-05,3.0827620619073704e-17,1.1679304735075411e-16
-0.00039041898077447516,-1.0618584395244475e-16,-5.848960122007685e-17
8.399505384582455e-17,-0.0009462801083883791,0.0006215078233640869
-0.0016900019766099112,-1.1945478287409995e-16,3.7897885335594614e-17
-0.00021699823718618412,-7.999433668766425e-18,-9.135436912747461e-16
5.349092257808396e-16,4.502010926495763e-16,-8.814827397536508e-16
-1.6890040004193404e-16,3.9686607825065346e-16,5.433082388611091e-17
0.0015401700062087644,3.898176587855129e-18,0.0011525055101990179
-1.408163695266783e-15,7.30079249735957e-05,1.012109424800365e-16
-0.0007455049324159695,4.3287748752764133e-17,0.0017258915456777196
1.1261079510150103e-17,1.5855750154408438e-16,1.091983685011558e-16
-0.0017476644669059914,1.3637979753208262e-16,4.8274865037159e-17
-0.0030795560767674845,-0.00037506095654300494,6.316324679345347e-17
-0.0008083868363622111,-7.52955465693847e-16,6.273903031740692e-16
-0.0007245051226419987,-6.838987483794224e-17,0.0002966353501219796
6.064847003360563e-16,0.000426814322870943,4.098632642359504e-16
1.0707703156904514e-16,-0.00016810143455512301,-6.070924063136556e-16
3.3539633214733303e-16,-9.494498717767807e-16,0.002782917817139126
