0.12111856290208954,0.11542374466869443,0.11102140553032902
0.024679919217878918,0.020476104389650893,0.024408991676019176
0.022928551935504776,0.01838948865010978,0.017045674367445127
0.0716843855148236,0.05685459292057734,0.062371389950085836
0.047511071769869795,0.04282214503246464,0.03509085759435455
0.004915685932766351,0.00021234149482586486,0.0004825351835836048
0.06434091297991967,0.03837531853252094,0.04087140417035393
0.02972646312321802,0.024078086977789053,0.024142923164594262
0.018283204576455304,0.013308518262301994,0.01600713669615859
0.033080337815712804,0.029072614796377263,0.029334281521366738
0.033973496036040336,0.032779731123392164,0.03241222577772338
0.0012933710776707288,0.0023549591457087955,0.007653977902142162
0.009935177031687052,0.01149148966581834,0.008409624013701648
0.06968753478623686,0.075806841391478,0.07287084148686955
0.025314510571628875,0.0032825824197356846,0.015366856885265978
0.0,0.00042481176458406293,0.0027350638430784966
0.03827080737005466,0.036707707968158844,0.03537712620264819
0.09298073252457192,0.10375843643577866,0.0945947716569891
0.025060991142500415,0.02551224514812177,0.02721016778630414
0.003418252018900756,0.00012955964614186713,8.685766797230648e-05
0.01198657493267971,0.005267176802722115,0.015485515181149158
0.019266734883390084,0.025942681592331204,0.02235079139401606
0.018319445026952708,0.013903550363454874,0.016066400832790508
0.027630980638504946,0.01906864337915145,0.023030489002820308
0.044065078297754086,0.05547067391082337,0.05030512626255776
0.011287985920648702,0.00389267012117727,0.007230627817493649
0.0011289582639913427,0.0031013346437819174,0.00519599336981309
0.04836115109213976,0.045456828368605734,0.050024025048326384
0.004676265143575543,0.0045572617288346376,0.0036501063202297153
0.009136155699294813,0.014061444182182985,0.016432800661720166
0.007248448162696737,0.003891561894999499,0.00636787127093221
0.011012442886646465,0.011585398042939786,0.010001774718468512
0.03842464357408197,0.03243752374550836,0.03144108996846398
0.019978960847048654,0.01722776570849898,0.01811580187673372
0.04436720055551642,0.055206588064222545,0.04574766732991069
0.016565355166740556,0.014924392586877973,0.008237974134301261
0.01580432061234677,0.012384548630303475,0.01307411226712342
0.007378766886309805,0.015331793402173027,0.008002343787076425
0.06663805880138486,0.07537958437676912,0.07448547752736122
0.020780417388631067,0.018557699007846158,0.014949897869569165
0.043049145042321484,0.04614506001148854,0.04605675876330268
0.01910024791564386,0.01392869467720327,0.007902831621318144
0.006920963071682639,0.00923356948244272,0.0048578532205500406
0.04370241820449101,0.04820906734341004,0.04881281512497799
0.008975797347288346,0.006070856176279251,0.004657647441878453
0.005995377684930562,0.012719833149256607,0.006188334748870667
0.014019496628053406,0.01140678452319298,0.003101287487297463
0.0019726902638646853,0.004126180389250491,0.0003462565576229534
0.04748099575232602,0.049847869891837926,0.04710698885171233
0.00128022185406462,0.0029302318495116725,0.0013352628681690172
