0.031861250550792544,0.02406917391754922,0.036219960448250606,0.029669750967356384,0.034275055352428155,0.030232335265810133,0.03447351035427824,0.026953415529638654
0.030051815508302666,0.03376358174095012,0.027153764563079403,0.030777973348059987,0.032181330629150164,0.0240061414181084,0.020594470843673857,0.037969323961883746
0.02799427978049535,0.02904618013961066,0.029249019782581015,0.027690287903654142,0.03732152054619358,0.03474203420636041,0.02392880076017604,0.03292397595752
0.029273267961419144,0.02028338757353672,0.02638176019030721,0.02837129346340182,0.020260656245167385,0.027306710438275286,0.03490444267714134,0.03136857335293201
0.02727890219818195,0.02312630428710872,0.02562581170916386,0.027851369394498088,0.0309197762294667,0.025735068721193122,0.029182280782432662,0.022044550144699755
0.02538490675879717,0.025341791677750046,0.02291849056264059,0.021119573931767523,0.026742955674249436,0.02599761579944175,0.025493584178240172,0.023662498471751617
0.03373586553732452,0.022629121512003872,0.033344298323189296,0.027574095974737655,0.03493547603306907,0.02765616487685507,0.022917781983555274,0.02250313055775195
0.027800099488678134,0.028005415861849046,0.03728168044382292,0.030087895669805048,0.030466453754155187,0.029006056395799194,0.024106023375042897,0.031925787727899016
0.029229686111767756,0.02368613737923886,0.02453593552292949,0.03178845914922474,0.025909981841358915,0.0304216650753064,0.02528059198908365,0.02814674581754224
0.03430039577192094,0.030016367056386658,0.0316399833751974,0.027466580014763625,0.0234943600545759,0.029413855075548383,0.017126000172002404,0.027334488019024765
0.02311957484346632,0.02200640724943904,0.02661451830141103,0.02401794808222553,0.023277177017632565,0.025648193011906597,0.03269058039292388,0.019264620847091043
0.028751142810522393,0.021733568315802674,0.029519715610884307,0.024440894914634952,0.02849171661754776,0.031111960303997564,0.026470743606168495,0.03094968964079821
0.02981722797975515,0.02562534348043802,0.025235385774102028,0.029469716765549343,0.030531881511579536,0.025915055322307225,0.029496576050066163,0.030001148171682875
0.022651399114650212,0.02232415049303852,0.033342243173578735,0.021057941404431027,0.026633017920990494,0.04252235895239866,0.027419793877901357,0.02253374388753414
0.03442745656693046,0.024848920463790735,0.03228679920858426,0.025120375616864865,0.03336619136277554,0.04286858802920695,0.02611309289552291,0.031063024140622366
