0.15952618480094216,0.16170605456788026
0.03213728398566105,0.02279897274164875
0.022000955712296738,0.019656929035601116
0.10466112086790218,0.0721145033708436
0.05372833393518525,0.05491081289750132
0.004066800315567744,0.000993249283652645
0.07893955552695474,0.048112730099223996
0.037247262772407544,0.02214316805619178
0.013862152538669605,0.017870709806452532
0.03863377893921531,0.033880805173542965
0.041740772422962855,0.03695403128500844
0.0037415349745199508,0.0
0.00664021732501649,0.0075921364124744
0.09154676414119793,0.10937841280315869
0.03317854217395943,0.04777279265213284
0.0581305146679725,0.04654948542881172
0.04649438932445126,0.0644777436149063
0.11579560854822503,0.14171010400270734
0.02635245194173481,0.023049756436543476
0.006448452458183444,0.006255184394232485
0.00873131726081666,0.011219832995216998
0.027422710827476583,0.02103563174840661
0.018093295507554664,0.009508235190075326
0.025828180901077184,0.025725929652839388
0.03893596404072659,0.047202566169440685
0.0071222588760559155,0.005150541776949259
0.01697759578704848,0.0051442478796947435
0.05580477215849242,0.05604106166253291
0.012219709900738169,0.0
0.01532219142852858,0.006406414563334908
0.0018105253197050843,0.013685197920755463
0.06250343190223093,0.053599323384060815
0.04532245462319963,0.04755243335912479
0.018787122153044972,0.02443121518046725
0.07432658550722733,0.07077708121648109
0.0187507347123173,0.014772304542519935
0.034747476666956094,0.04238457018624443
0.012716226783494957,0.008686098862229487
0.10330899421991076,0.1094534789065483
0.015582822514229372,0.018719679939914698
0.03676493080194107,0.04395813362409149
0.016487444028485954,0.009656130447449968
0.00014775284111714172,0.01554056904732263
0.04531916831933348,0.04414862784737906
0.011947962451169247,0.008961271246101868
0.005794917042978062,0.01212569364099182
0.004429988915276462,0.012262413646883397
0.0015481861147753073,0.0031284852222360528
0.045379734237271194,0.0499641731159485
0.0156006096297262,0.036746938405670386
